-3373	2.92407e+06	9.70838e+06
-3372	2.5484e+06	9.70147e+06
-3371	2.23144e+06	9.6647e+06
-3370	1.97551e+06	9.59512e+06
-3369	1.77444e+06	9.49017e+06
-3368	1.57271e+06	9.348e+06
-3367	1.39099e+06	9.16775e+06
-3366	1.3565e+06	8.94932e+06
-3365	1.22845e+06	8.69378e+06
-3364	1.13906e+06	8.40309e+06
-3363	1.06932e+06	8.07999e+06
-3362	1.06638e+06	7.72818e+06
-3361	1.02645e+06	7.35189e+06
-3360	1.02242e+06	6.95611e+06
-3359	981189	6.54611e+06
-3358	895172	6.1273e+06
-3357	845463	5.70525e+06
-3356	805945	5.28523e+06
-3355	778933	4.87238e+06
-3354	732810	4.4712e+06
-3353	639136	4.08573e+06
-3352	649370	3.71929e+06
-3351	743945	3.37449e+06
-3350	953391	3.05316e+06
-3349	1.16265e+06	2.75653e+06
-3348	1.35381e+06	2.48524e+06
-3347	1.52732e+06	2.23897e+06
-3346	1.68887e+06	2.01735e+06
-3345	1.96588e+06	1.81966e+06
-3344	2.26157e+06	1.64478e+06
-3343	2.48084e+06	1.4919e+06
-3342	2.5266e+06	1.36036e+06
-3341	2.4763e+06	1.24927e+06
-3340	2.46768e+06	1.15798e+06
-3339	2.55586e+06	1.08625e+06
-3338	2.80558e+06	1.03372e+06
-3337	3.27373e+06	1.00011e+06
-3336	4.23028e+06	985272
-3335	5.37369e+06	988632
-3334	6.53458e+06	1.00936e+06
-3333	7.52245e+06	1.04641e+06
-3332	8.19034e+06	1.09887e+06
-3331	8.56233e+06	1.1661e+06
-3330	8.57584e+06	1.24803e+06
-3329	8.44658e+06	1.34578e+06
-3328	8.16958e+06	1.46122e+06
-3327	7.73998e+06	1.59712e+06
-3326	7.06399e+06	1.75637e+06
-3325	6.202e+06	1.94171e+06
-3324	5.39178e+06	2.15535e+06
-3323	4.5894e+06	2.39837e+06
-3322	3.84802e+06	2.67024e+06
-3321	3.17447e+06	2.96855e+06
-3320	2.63817e+06	3.2891e+06
-3319	2.21573e+06	3.62536e+06
-3318	1.85454e+06	3.96917e+06
-3317	1.57038e+06	4.31064e+06
-3316	1.31885e+06	4.63932e+06
-3315	1.16016e+06	4.94488e+06
-3314	1.01013e+06	5.21693e+06
-3313	944914	5.44651e+06
-3312	841465	5.62623e+06
-3311	752495	5.75055e+06
-3310	687217	5.81596e+06
-3309	628155	5.82112e+06
-3308	610444	5.76709e+06
-3307	580450	5.6568e+06
-3306	527415	5.49494e+06
-3305	515518	5.28744e+06
-3304	520489	5.04133e+06
-3303	692952	4.7642e+06
-3302	933765	4.46391e+06
-3301	1.25963e+06	4.14817e+06
-3300	1.55475e+06	3.82437e+06
-3299	1.71635e+06	3.49944e+06
-3298	1.73424e+06	3.17944e+06
-3297	1.65985e+06	2.86987e+06
-3296	1.54403e+06	2.57556e+06
-3295	1.37939e+06	2.30073e+06
-3294	1.20638e+06	2.04889e+06
-3293	1.04897e+06	1.82285e+06
-3292	875529	1.62469e+06
-3291	762855	1.45532e+06
-3290	635765	1.31494e+06
-3289	563829	1.20275e+06
-3288	495745	1.11701e+06
-3287	436089	1.05537e+06
-3286	390243	1.01464e+06
-3285	341255	991296
-3284	336553	981507
-3283	307311	981305
-3282	266456	987048
-3281	247130	995228
-3280	234747	1.00294e+06
-3279	251530	1.00782e+06
-3278	235659	1.00798e+06
-3277	319596	1.00213e+06
-3276	499452	989611
-3275	733198	970179
-3274	921013	943931
-3273	970470	911526
-3272	982564	873785
-3271	959568	831839
-3270	856996	787145
-3269	768295	741314
-3268	720086	696258
-3267	796196	653698
-3266	1.07659e+06	615269
-3265	1.45187e+06	582291
-3264	1.82151e+06	555686
-3263	1.92735e+06	536138
-3262	1.91163e+06	523780
-3261	1.81201e+06	518542
-3260	1.70724e+06	520412
-3259	1.47936e+06	529465
-3258	1.21049e+06	545767
-3257	985900	569424
-3256	807274	600504
-3255	677260	638776
-3254	569103	683743
-3253	456872	734679
-3252	369158	790198
-3251	300810	848776
-3250	303237	908322
-3249	282344	966570
-3248	252018	1.02133e+06
-3247	189203	1.07015e+06
-3246	164338	1.11096e+06
-3245	195467	1.14205e+06
-3244	188354	1.16226e+06
-3243	161377	1.17086e+06
-3242	120569	1.16752e+06
-3241	101350	1.15251e+06
-3240	127496	1.12653e+06
-3239	100698	1.09059e+06
-3238	119869	1.04591e+06
-3237	93750.4	994052
-3236	93169.7	936592
-3235	82301	875007
-3234	96827.6	810935
-3233	98071	745824
-3232	104280	680981
-3231	93958.4	617531
-3230	129161	556431
-3229	275495	498529
-3228	591753	444323
-3227	1.24616e+06	394285
-3226	2.03221e+06	348607
-3225	2.73287e+06	307488
-3224	3.07467e+06	271029
-3223	3.08407e+06	239405
-3222	2.95739e+06	213198
-3221	2.71899e+06	193450
-3220	2.45915e+06	182055
-3219	2.21762e+06	181264
-3218	2.00912e+06	193593
-3217	1.83058e+06	221326
-3216	1.64425e+06	266074
-3215	1.4682e+06	328635
-3214	1.28506e+06	409014
-3213	1.09313e+06	506068
-3212	925925	617644
-3211	800036	740759
-3210	703007	871586
-3209	605431	1.00592e+06
-3208	493234	1.13901e+06
-3207	388978	1.26632e+06
-3206	349689	1.38379e+06
-3205	327191	1.48776e+06
-3204	311641	1.57536e+06
-3203	248111	1.64431e+06
-3202	190121	1.69321e+06
-3201	201189	1.7215e+06
-3200	176607	1.72912e+06
-3199	192375	1.71688e+06
-3198	165333	1.68619e+06
-3197	155160	1.63886e+06
-3196	152633	1.57702e+06
-3195	166921	1.5031e+06
-3194	249132	1.41963e+06
-3193	436725	1.32914e+06
-3192	823366	1.23408e+06
-3191	1.31748e+06	1.13671e+06
-3190	1.73454e+06	1.0392e+06
-3189	1.97264e+06	943377
-3188	1.98038e+06	851056
-3187	1.89845e+06	763856
-3186	1.72717e+06	683582
-3185	1.52338e+06	612222
-3184	1.27863e+06	551823
-3183	1.04069e+06	504429
-3182	855850	471569
-3181	693227	454418
-3180	574518	453413
-3179	466472	468147
-3178	389625	497584
-3177	336964	539742
-3176	305622	592048
-3175	283493	651406
-3174	266798	714421
-3173	284613	777575
-3172	386342	837453
-3171	661643	891199
-3170	986864	936378
-3169	1.2532e+06	971183
-3168	1.36278e+06	994433
-3167	1.355e+06	1.0057e+06
-3166	1.31453e+06	1.00529e+06
-3165	1.20846e+06	994242
-3164	1.04503e+06	974402
-3163	866390	948062
-3162	707989	917909
-3161	584190	886596
-3160	481370	856540
-3159	400818	829823
-3158	321028	807994
-3157	260682	791920
-3156	229706	781809
-3155	217515	777268
-3154	210691	777382
-3153	184934	780849
-3152	159426	785978
-3151	139921	791113
-3150	143711	794746
-3149	133577	795466
-3148	117545	792215
-3147	98291.9	784195
-3146	82658.4	770973
-3145	88516.1	752481
-3144	84337.9	728814
-3143	84301.2	700391
-3142	70850	667839
-3141	57231.2	631866
-3140	63179.7	593258
-3139	64861.2	552881
-3138	68635.6	511571
-3137	53985	470100
-3136	46621.5	429181
-3135	56765.3	389429
-3134	56278.3	351381
-3133	59367	315422
-3132	49196.9	281879
-3131	50847.3	250950
-3130	50804	222734
-3129	38594.9	197282
-3128	33807.3	174539
-3127	27045.8	154433
-3126	25156	136833
-3125	22930.2	121573
-3124	22972.1	108466
-3123	22048.2	97281.3
-3122	20032.4	87834.1
-3121	19654.4	79857.1
-3120	14782.8	73132.8
-3119	17218.6	67475.1
-3118	16252.7	62674.1
-3117	18268.5	58571.2
-3116	13522.9	54991
-3115	13228.9	51832.6
-3114	14950.8	48987.8
-3113	12431	46360.7
-3112	9659.24	43904.6
-3111	7265.45	41560.6
-3110	8525.32	39325.8
-3109	10373.2	37167.4
-3108	10373.2	35067.7
-3107	10373.2	33039.4
-3106	10373.2	31079.4
-3105	10373.2	29182.1
-3104	10373.2	27356.1
-3103	10373.2	25603.7
-3102	10373.2	23918.7
-3101	10373.2	22304.7
-3100	10373.2	20749.2
-3099	10373.2	19244.3
-3098	10373.2	17793.4
-3097	10373.2	16388.9
-3096	10373.2	15029.2
-3095	10373.2	13703.7
-3094	10373.2	12428.3
-3093	10373.2	11203.9
-3092	10373.2	10019.1
-3091	10373.2	8892.93
-3090	10373.2	7824.27
-3089	10373.2	6825.76
-3088	10373.2	5897.35
-3087	10373.2	5032.05
-3086	10373.2	4250.07
-3085	10373.2	3544.62
-3084	10373.2	2906.88
-3083	10373.2	2348.07
-3082	10373.2	1860.2
-3081	10373.2	1437.73
-3080	10373.2	1079.35
-3079	10373.2	778.796
-3078	10373.2	532.801
-3077	10373.2	331.912
-3076	10373.2	172.434
-3075	10373.2	51.9786
-3074	10373.2	-40.5749
-3073	10373.2	-107.558
-3072	10373.2	-149.584
-3071	10373.2	-177.933
-3070	10373.2	-192.928
-3069	10373.2	-194.072
-3068	10373.2	-190.421
-3067	10373.2	-181.655
-3066	10373.2	-167.327
-3065	10373.2	-152.13
-3064	10373.2	-135.754
-3063	10373.2	-119.474
-3062	10373.2	-103.96
-3061	10373.2	-89.1312
-3060	10373.2	-75.8224
-3059	10373.2	-63.8541
-3058	10373.2	-53.2583
-3057	10373.2	-44.1015
-3056	10373.2	-36.2656
-3055	10373.2	-29.6211
-3054	10373.2	-24.0252
-3053	10373.2	-19.4256
-3052	10373.2	-15.6618
-3051	10373.2	-12.5419
-3050	10373.2	-10.0463
-3049	10373.2	-8.04989
-3048	10373.2	-6.40538
-3047	10373.2	-5.1083
-3046	10373.2	-4.0703
-3045	10373.2	-3.209
-3044	10373.2	-2.52432
-3043	10373.2	-1.97035
-3042	10373.2	-1.50375
-3041	10373.2	-1.12417
-3040	10373.2	-0.811843
-3039	10373.2	-0.547684
-3038	10373.2	-0.330046
-3037	10373.2	-0.151334
-3036	10373.2	-0.00373217
-3035	10373.2	0.114752
-3034	10373.2	0.207646
-3033	10373.2	0.278927
-3032	10373.2	0.330265
-3031	10373.2	0.364458
-3030	10373.2	0.384429
-3029	10373.2	0.391202
-3028	10373.2	0.387655
-3027	10373.2	0.376384
-3026	10373.2	0.357824
-3025	10373.2	0.334406
-3024	10373.2	0.308319
-3023	10373.2	0.279584
-3022	10373.2	0.249961
-3021	10373.2	0.221018
-3020	10373.2	0.192427
-3019	10373.2	0.165255
-3018	10373.2	0.140315
-3017	10373.2	0.117244
-3016	10373.2	0.0964413
-3015	10373.2	0.0781416
-3014	10373.2	0.0621196
-3013	10373.2	0.048328
-3012	10373.2	0.0366861
-3011	10373.2	0.0270428
-3010	10373.2	0.0191399
-3009	10373.2	0.0127663
-3008	10373.2	0.00781374
-3007	10373.2	0.00401793
-3006	10373.2	0.00112506
-3005	10373.2	-0.00087222
-3004	10373.2	-0.00224749
-3003	10373.2	-0.00316984
-3002	10373.2	-0.00363179
-3001	10373.2	-0.00380894
-3000	10373.2	-0.00381829
-2999	10373.2	-0.00365591
-2998	10373.2	-0.00339773
-2997	10373.2	-0.00308589
-2996	10373.2	-0.00277247
-2995	10373.2	-0.00245324
-2994	10373.2	-0.00215361
-2993	10373.2	-0.00187396
-2992	10373.2	-0.00162484
-2991	10373.2	-0.00140497
-2990	10373.2	-0.00121179
-2989	10373.2	-0.00104433
-2988	10373.2	-0.000900959
-2987	10373.2	-0.000780606
-2986	10373.2	-0.000676939
-2985	10373.2	-0.000588756
-2984	10373.2	-0.000515156
-2983	10373.2	-0.000450506
-2982	10373.2	-0.000394734
-2981	10373.2	-0.00034752
-2980	10373.2	-0.000305087
-2979	10373.2	-0.000267514
-2978	10373.2	-0.000234647
-2977	10373.2	-0.00020477
-2976	10373.2	-0.000177669
-2975	10373.2	-0.000153018
-2974	10373.2	-0.000130614
-2973	10373.2	-0.00011028
-2972	10373.2	-9.19899e-05
-2971	10373.2	-7.58326e-05
-2970	10373.2	-6.15995e-05
-2969	10373.2	-4.92368e-05
-2968	10373.2	-3.85553e-05
-2967	10373.2	-2.9529e-05
-2966	10373.2	-2.20199e-05
-2965	10373.2	-1.59912e-05
-2964	10373.2	-1.11766e-05
-2963	10373.2	-7.46109e-06
-2962	10373.2	-4.66864e-06
-2961	10373.2	-2.71578e-06
-2960	10373.2	-1.44472e-06
-2959	10373.2	-5.19721e-07

-3505	41434.8	0
-3504	41434.8	0
-3503	14490.7	0.00277289
-3502	22356.5	0.367586
-3501	77142.1	4.67096
-3500	49202.4	24.2495
-3499	21692.9	72.9508
-3498	47312.1	179.593
-3497	43983.3	348.244
-3496	56335.6	644.642
-3495	84430	1052.42
-3494	36458.5	1681.96
-3493	40925.4	2531.77
-3492	35248.3	3635.39
-3491	122865	4951.6
-3490	103605	6556.01
-3489	155952	8463.41
-3488	44033	10599.1
-3487	67337	12989.2
-3486	99285.2	15547.8
-3485	260364	18329
-3484	158194	21363.7
-3483	89562.8	24586.9
-3482	108810	28067.8
-3481	128763	31688.9
-3480	169431	35642.7
-3479	139510	39717
-3478	173281	44169.4
-3477	151460	48992.1
-3476	129581	54018.6
-3475	186666	59207.3
-3474	216108	64677.7
-3473	286628	70344.8
-3472	208746	76016
-3471	210860	81835.6
-3470	412345	87627.9
-3469	851406	93492.4
-3468	1.75439e+06	99333.2
-3467	2.93299e+06	105244
-3466	4.29278e+06	111171
-3465	5.65724e+06	117399
-3464	6.86626e+06	124453
-3463	7.9707e+06	132859
-3462	8.40683e+06	144821
-3461	8.37412e+06	163517
-3460	7.90914e+06	193133
-3459	7.58323e+06	239301
-3458	7.64025e+06	308504
-3457	8.04484e+06	407444
-3456	8.44366e+06	542064
-3455	8.58364e+06	717343
-3454	8.63825e+06	936197
-3453	9.06063e+06	1.199e+06
-3452	1.02203e+07	1.50461e+06
-3451	1.17857e+07	1.84968e+06
-3450	1.33589e+07	2.22975e+06
-3449	1.43587e+07	2.63872e+06
-3448	1.48855e+07	3.06982e+06
-3447	1.51285e+07	3.51639e+06
-3446	1.49875e+07	3.97254e+06
-3445	1.46616e+07	4.4346e+06
-3444	1.40998e+07	4.90042e+06
-3443	1.36461e+07	5.37001e+06
-3442	1.34262e+07	5.84425e+06
-3441	1.36289e+07	6.32415e+06
-3440	1.44911e+07	6.81063e+06
-3439	1.54053e+07	7.30377e+06
-3438	1.60742e+07	7.8024e+06
-3437	1.59177e+07	8.30416e+06
-3436	1.51236e+07	8.80577e+06
-3435	1.38285e+07	9.30317e+06
-3434	1.23021e+07	9.79231e+06
-3433	1.05115e+07	1.02692e+07
-3432	8.8724e+06	1.07309e+07
-3431	7.49166e+06	1.11746e+07
-3430	6.29539e+06	1.1597e+07
-3429	5.28821e+06	1.19943e+07
-3428	4.41562e+06	1.23612e+07
-3427	3.85765e+06	1.26918e+07
-3426	3.4788e+06	1.2979e+07
-3425	3.4677e+06	1.32145e+07
-3424	4.13251e+06	1.33899e+07
-3423	5.38251e+06	1.34971e+07
-3422	7.16338e+06	1.35289e+07
-3421	8.81871e+06	1.34791e+07
-3420	1.01707e+07	1.33445e+07
-3419	1.09436e+07	1.31252e+07
-3418	1.11154e+07	1.2825e+07
-3417	1.08143e+07	1.24516e+07
-3416	1.0273e+07	1.20175e+07
-3415	9.702e+06	1.15386e+07
-3414	9.29584e+06	1.10337e+07
-3413	8.80722e+06	1.05224e+07
-3412	8.4234e+06	1.00239e+07
-3411	7.81269e+06	9.55622e+06
-3410	7.15156e+06	9.13387e+06
-3409	6.40065e+06	8.768e+06
-3408	5.70952e+06	8.46557e+06
-3407	5.07401e+06	8.22956e+06
-3406	4.53245e+06	8.0589e+06
-3405	4.14925e+06	7.94818e+06
-3404	4.30409e+06	7.88909e+06
-3403	5.00421e+06	7.87113e+06
-3402	6.21327e+06	7.88195e+06
-3401	7.52755e+06	7.90899e+06
-3400	8.65299e+06	7.93976e+06
-3399	9.36689e+06	7.96309e+06
-3398	9.54697e+06	7.96971e+06
-3397	9.37916e+06	7.95321e+06
-3396	9.13278e+06	7.91077e+06
-3395	8.8745e+06	7.843e+06
-3394	8.74202e+06	7.754e+06
-3393	8.65157e+06	7.6501e+06
-3392	8.56209e+06	7.53903e+06
-3391	8.19538e+06	7.42935e+06
-3390	7.49128e+06	7.3289e+06
-3389	6.61346e+06	7.24457e+06
-3388	5.81703e+06	7.18192e+06
-3387	5.06873e+06	7.14457e+06
-3386	4.35829e+06	7.13414e+06
-3385	3.68334e+06	7.14972e+06
-3384	3.12274e+06	7.18816e+06
-3383	2.6789e+06	7.24437e+06
-3382	2.28383e+06	7.31134e+06
-3381	1.97644e+06	7.38128e+06
-3380	1.80037e+06	7.44578e+06
-3379	1.66099e+06	7.49643e+06
-3378	1.69992e+06	7.5252e+06
-3377	1.69655e+06	7.52464e+06
-3376	1.8002e+06	7.48885e+06
-3375	1.8011e+06	7.41342e+06
-3374	1.73638e+06	7.29556e+06
-3373	1.68304e+06	7.13454e+06
-3372	1.60306e+06	6.93175e+06
-3371	1.66882e+06	6.69043e+06
-3370	1.82788e+06	6.41514e+06
-3369	2.33091e+06	6.11167e+06
-3368	2.97798e+06	5.78662e+06
-3367	3.53666e+06	5.4471e+06
-3366	3.78924e+06	5.09994e+06
-3365	3.7229e+06	4.75206e+06
-3364	3.60905e+06	4.4101e+06
-3363	3.54225e+06	4.08042e+06
-3362	3.63229e+06	3.76922e+06
-3361	3.76379e+06	3.48191e+06
-3360	3.82588e+06	3.22367e+06
-3359	3.83585e+06	2.99807e+06
-3358	3.87504e+06	2.80767e+06
-3357	3.92903e+06	2.65391e+06
-3356	3.91042e+06	2.53697e+06
-3355	3.74993e+06	2.45634e+06
-3354	3.42706e+06	2.41016e+06
-3353	3.13467e+06	2.39596e+06
-3352	2.94558e+06	2.41043e+06
-3351	2.80972e+06	2.44981e+06
-3350	2.71634e+06	2.50986e+06
-3349	2.69193e+06	2.5861e+06
-3348	2.64829e+06	2.67407e+06
-3347	2.56773e+06	2.76913e+06
-3346	2.40076e+06	2.86682e+06
-3345	2.21239e+06	2.96281e+06
-3344	1.92105e+06	3.05333e+06
-3343	1.64177e+06	3.13509e+06
-3342	1.39887e+06	3.2053e+06
-3341	1.23519e+06	3.26198e+06
-3340	1.08508e+06	3.30375e+06
-3339	930756	3.32943e+06
-3338	748248	3.33848e+06
-3337	650532	3.33074e+06
-3336	719070	3.30625e+06
-3335	832557	3.26536e+06
-3334	1.14424e+06	3.20865e+06
-3333	1.52985e+06	3.13676e+06
-3332	1.9081e+06	3.05065e+06
-3331	2.05838e+06	2.95144e+06
-3330	2.05597e+06	2.84047e+06
-3329	1.99053e+06	2.71964e+06
-3328	1.79293e+06	2.5914e+06
-3327	1.59023e+06	2.45873e+06
-3326	1.35421e+06	2.32482e+06
-3325	1.14344e+06	2.19335e+06
-3324	977696	2.06776e+06
-3323	826180	1.95091e+06
-3322	725989	1.8451e+06
-3321	640529	1.75211e+06
-3320	651638	1.67263e+06
-3319	840904	1.60646e+06
-3318	1.3021e+06	1.55282e+06
-3317	1.91409e+06	1.50993e+06
-3316	2.39929e+06	1.47581e+06
-3315	2.63034e+06	1.44808e+06
-3314	2.71652e+06	1.42432e+06
-3313	2.89728e+06	1.40275e+06
-3312	3.27618e+06	1.38234e+06
-3311	3.65678e+06	1.36297e+06
-3310	3.91921e+06	1.34519e+06
-3309	3.92628e+06	1.33057e+06
-3308	3.78488e+06	1.32095e+06
-3307	3.61382e+06	1.31821e+06
-3306	3.53697e+06	1.32482e+06
-3305	3.49406e+06	1.34327e+06
-3304	3.37521e+06	1.37573e+06
-3303	3.13993e+06	1.42384e+06
-3302	2.88277e+06	1.48842e+06
-3301	2.65301e+06	1.56937e+06
-3300	2.53433e+06	1.6656e+06
-3299	2.55428e+06	1.77533e+06
-3298	2.71247e+06	1.89599e+06
-3297	2.8629e+06	2.02455e+06
-3296	2.89845e+06	2.15748e+06
-3295	2.74577e+06	2.29084e+06
-3294	2.52369e+06	2.42067e+06
-3293	2.21338e+06	2.54335e+06
-3292	1.92936e+06	2.65596e+06
-3291	1.64858e+06	2.75626e+06
-3290	1.42253e+06	2.84273e+06
-3289	1.18579e+06	2.91452e+06
-3288	964032	2.97099e+06
-3287	785901	3.01186e+06
-3286	687697	3.03707e+06
-3285	614509	3.0468e+06
-3284	545250	3.04124e+06
-3283	474142	3.02055e+06
-3282	430621	2.98492e+06
-3281	407917	2.93466e+06
-3280	396663	2.87e+06
-3279	360419	2.79147e+06
-3278	347945	2.69993e+06
-3277	321740	2.59644e+06
-3276	325144	2.48235e+06
-3275	310471	2.35923e+06
-3274	355697	2.22891e+06
-3273	509097	2.09336e+06
-3272	820841	1.95454e+06
-3271	1.1814e+06	1.81446e+06
-3270	1.50687e+06	1.67505e+06
-3269	1.65587e+06	1.53819e+06
-3268	1.67027e+06	1.40563e+06
-3267	1.59402e+06	1.27908e+06
-3266	1.46876e+06	1.16038e+06
-3265	1.28819e+06	1.05144e+06
-3264	1.09635e+06	954138
-3263	913105	870242
-3262	760881	801141
-3261	637620	747753
-3260	531539	710440
-3259	445229	688851
-3258	377915	681982
-3257	329183	688180
-3256	304873	705208
-3255	257273	730467
-3254	232249	761051
-3253	190746	793938
-3252	170057	826333
-3251	165153	855665
-3250	163581	879816
-3249	137095	897168
-3248	107393	906502
-3247	92227	907174
-3246	95038.4	899024
-3245	97601.9	882282
-3244	96779.6	857519
-3243	68990.1	825626
-3242	62662.4	787644
-3241	61872.5	744757
-3240	63604.5	698167
-3239	61225.2	649116
-3238	52977.1	598799
-3237	46441.7	548222
-3236	40746.5	498377
-3235	45410.3	450057
-3234	53180.5	403864
-3233	46032.2	360374
-3232	45133.3	319909
-3231	42400.7	282669
-3230	45489.2	248815
-3229	40588.9	218350
-3228	32872.8	191181
-3227	31847.7	167201
-3226	29401.1	146256
-3225	31007	128103
-3224	37807.4	112518
-3223	56331.9	99254.9
-3222	98582.9	88033
-3221	143086	78612.2
-3220	189235	70741.1
-3219	210084	64200.8
-3218	214757	58794.2
-3217	201252	54378.3
-3216	184399	50876.9
-3215	164813	48244.7
-3214	137332	46556
-3213	111046	45889.2
-3212	88853.6	46290.8
-3211	74026.7	47850.6
-3210	63810.5	50584.5
-3209	40996.1	54454.8
-3208	33149.5	59351.4
-3207	27447	65124.4
-3206	24838	71542.3
-3205	22157.9	78312.5
-3204	19703.7	85148
-3203	15828.8	91714.5
-3202	13458.8	97705.9
-3201	13336	102858
-3200	12864.6	106945
-3199	11934.6	109821
-3198	9403.04	111381
-3197	7504.35	111594
-3196	8395.61	110476
-3195	7962.88	108118
-3194	8414.95	104631
-3193	6432.3	100158
-3192	5444.21	94882.9
-3191	5805.86	88970.2
-3190	6283.77	82624.2
-3189	6406.46	76013.4
-3188	5231.09	69286.5
-3187	4165.5	62615.9
-3186	5334.42	56116.4
-3185	5831.69	49884.2
-3184	6936.04	44014.9
-3183	5915.65	38564.2
-3182	5883.36	33567.6
-3181	5457.13	29050.3
-3180	5935.02	25016.2
-3179	5198.8	21460.2
-3178	4159.04	18363
-3177	3868.42	15699.2
-3176	3526.14	13443.9
-3175	3532.6	11555.1
-3174	3390.52	9995.04
-3173	3080.53	8733.57
-3172	3022.4	7719.09
-3171	2273.26	6918.41
-3170	2647.84	6300.66
-3169	2499.3	5823.65
-3168	2809.29	5462.77
-3167	2079.52	5191.12
